AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
70.577389,19.376396,7.533494,3.00285,2.48203,0.755293,0.478905,0.484395,0.583197,0.785586,3.679846,10.631556,7.974624,2.439127,2.329423,3.374635,14.55714,8.44257,4.347628,3.410664,41.362668,19.32758,7.255442,3.041091,2.471857,2
103.633455,21.164,7.779515,2.476945,2.282986,0.761015,0.509192,0.391477,0.550069,0.774813,3.988398,8.877683,7.647553,2.055488,2.180116,3.165298,12.050097,8.253803,3.640529,3.380642,60.983503,20.361458,7.628399,2.522186,2.260655,2
131.556568,21.059189,7.747206,2.022156,2.116233,0.708358,0.535061,0.350577,0.522738,0.768331,4.558225,6.738827,6.965039,1.706378,2.072286,3.194611,9.027366,8.04951,3.070655,3.445804,78.043381,19.677412,7.77512,2.028113,2.078869,2
139.586473,18.827033,7.376608,1.743313,2.027694,0.629624,0.543286,0.390624,0.508185,0.758401,4.77407,4.710805,6.044526,1.513079,2.021266,3.19588,6.256785,7.815501,2.769837,3.589559,83.640914,17.195589,7.577927,1.673873,1.989868,2
131.084477,14.949627,6.583278,1.678116,2.052842,0.535795,0.533888,0.508275,0.506388,0.749204,5.059997,3.164264,4.97983,1.535795,2.036676,3.329778,4.282535,7.371613,2.755147,3.780817,79.692011,13.400045,6.911193,1.512127,2.041248,2
101.904254,10.531636,5.63503,1.790478,2.181981,0.45483,0.511504,0.661342,0.511639,0.749124,4.728094,2.338895,4.06996,1.732636,2.10265,3.268891,3.324307,6.688069,2.918207,3.957525,62.761607,9.273494,6.054823,1.521152,2.225711,2
69.726457,6.732022,4.74007,1.996743,2.359145,0.396937,0.479209,0.795918,0.523245,0.762773,4.490618,2.224174,3.473252,1.9984,2.183974,3.285406,3.224564,5.76553,3.083237,4.039066,44.183055,5.764452,5.249818,1.625219,2.478352,2
36.424912,4.333368,4.293447,2.194871,2.510873,0.355819,0.440048,0.868276,0.544111,0.789074,3.677603,2.60044,3.341576,2.214778,2.244806,3.156265,3.606529,4.910025,3.092215,3.973434,23.92888,3.488408,4.911895,1.73267,2.707589,2
16.409452,3.448494,4.484373,2.324913,2.587689,0.320046,0.403485,0.862591,0.576835,0.823585,3.204319,3.174785,3.645766,2.30576,2.272944,3.004026,4.080116,4.426025,2.909503,3.778066,11.99006,2.546391,5.231113,1.797322,2.836438,2
4.926509,3.582291,5.276278,2.397056,2.584337,0.273847,0.381172,0.791005,0.621411,0.85979,2.514501,3.728341,4.269991,2.271882,2.281923,2.82761,4.411892,4.48886,2.625055,3.527831,4.704664,2.549637,6.146037,1.845933,2.837404,2
2.395701,4.051886,6.229458,2.477827,2.529213,0.227153,0.380522,0.684699,0.671626,0.889391,2.226608,4.1299,4.890537,2.191155,2.294591,2.572163,4.592219,4.877506,2.385974,3.310494,3.123111,2.958757,7.163011,1.948102,2.735522,2
2.000384,4.476239,6.964203,2.643746,2.462777,0.184847,0.399285,0.578023,0.714563,0.903573,1.880462,4.354063,5.304988,2.174043,2.327428,2.382188,4.799547,5.352122,2.350875,3.189349,2.661532,3.451203,7.861735,2.176713,2.593199,2
2.05963,4.851831,7.18167,2.932582,2.410833,0.161896,0.428924,0.498217,0.734002,0.896395,1.682628,4.435577,5.406297,2.305538,2.377659,2.146889,5.250152,5.76586,2.644413,3.168902,2.609297,3.980141,7.934514,2.556752,2.473985,2
2.553958,5.208623,7.087009,3.2926,2.375145,0.166273,0.459852,0.445332,0.71989,0.871476,1.453629,4.43678,5.39565,2.586493,2.424316,2.00136,5.994682,6.417556,3.290372,3.203136,2.692238,4.524421,7.589952,3.017598,2.41352,2
3.110925,5.433842,6.966906,3.602938,2.343959,0.200408,0.483967,0.412616,0.680315,0.841664,1.274548,4.382372,5.516183,2.931383,2.442499,1.954528,6.891974,7.621312,4.190122,3.23774,3.039456,5.000801,7.184151,3.416439,2.410704,2
3.900376,5.394478,7.092476,3.735517,2.313442,0.25615,0.496665,0.404138,0.635403,0.822732,1.239363,4.24066,5.95834,3.214978,2.422225,2.010407,7.62894,9.46426,5.152293,3.25567,3.630735,5.291714,7.055245,3.608183,2.447907,2
4.373246,4.997445,7.445803,3.643572,2.303337,0.318034,0.490717,0.424104,0.607174,0.825129,1.233472,3.942824,6.649547,3.335928,2.378418,2.15363,7.883476,11.594828,5.976455,3.289353,4.212821,5.274619,7.24028,3.545704,2.515545,2
4.588266,4.344451,7.889102,3.403411,2.342972,0.372502,0.466166,0.478748,0.604898,0.849745,1.448207,3.49683,7.350121,3.27408,2.343886,2.182052,7.544133,13.519718,6.522624,3.389062,4.564812,4.962451,7.614817,3.315577,2.615515,2
4.457232,3.645748,8.099086,3.126306,2.439131,0.401713,0.429597,0.559898,0.624191,0.888412,1.639841,2.96062,7.701562,3.055571,2.341148,2.267422,6.701817,14.650829,6.725742,3.567838,4.653004,4.436338,7.855051,3.043126,2.740559,2
3.913221,3.114901,7.792478,2.900059,2.560354,0.40459,0.396992,0.647627,0.648753,0.925873,1.885531,2.418844,7.460259,2.743194,2.363871,2.050082,5.592053,14.602636,6.629449,3.781404,4.142047,3.836339,7.676909,2.82687,2.859196,2
3.508118,2.82301,6.959092,2.754887,2.642555,0.391159,0.388877,0.717993,0.661782,0.950662,2.068737,1.938392,6.64899,2.428193,2.376193,1.906984,4.4522,13.453148,6.33719,3.937452,3.650464,3.272395,7.05696,2.704285,2.913002,2
2.840801,2.76579,5.855775,2.6514,2.622984,0.385571,0.414276,0.755155,0.653691,0.965386,2.124351,1.585973,5.543714,2.182472,2.329993,1.491802,3.504533,11.663509,5.932908,3.947777,2.739639,2.847192,6.231077,2.63323,2.841249,2
2.644569,2.853025,4.845159,2.504958,2.483164,0.416604,0.460462,0.756837,0.626491,0.985048,2.143496,1.380032,4.538846,2.024429,2.201103,1.321503,2.881793,9.891264,5.468631,3.794955,2.389974,2.580936,5.499881,2.522581,2.622898,2
2.273331,2.996639,4.168,2.267779,2.261568,0.50226,0.503866,0.725441,0.588381,1.024273,1.954015,1.331203,3.890798,1.93137,2.001176,1.045935,2.639287,8.532406,4.95868,3.529716,1.969386,2.483202,5.046493,2.309594,2.294948,2
2.251928,3.098515,3.906274,1.954134,2.026855,0.6314,0.524748,0.668982,0.550126,1.082032,1.811578,1.399065,3.665195,1.868818,1.773184,1.100467,2.665895,7.65371,4.403551,3.230598,2.271399,2.481033,4.902278,2.001761,1.936883,2
2.072468,3.098795,3.988274,1.660367,1.844872,0.767344,0.516834,0.59986,0.516114,1.143102,1.550033,1.576994,3.741093,1.8348,1.578598,1.0525,2.797782,7.084638,3.867822,2.961717,2.480407,2.520812,4.996248,1.699041,1.641646,2
1.999568,2.952735,4.310756,1.554108,1.770123,0.86309,0.480296,0.527065,0.482441,1.189892,1.536548,1.849717,3.986685,1.893623,1.493539,1.161329,2.883509,6.708525,3.536916,2.784885,3.009092,2.546115,5.261635,1.580349,1.506164,2
1.89949,2.664901,4.799826,1.740829,1.82511,0.881645,0.426574,0.460643,0.447284,1.211187,1.639025,2.177501,4.306953,2.093585,1.56962,1.217312,2.883533,6.596735,3.549992,2.750953,3.283282,2.518462,5.67995,1.758143,1.585768,2
1.745763,2.294545,5.300447,2.193304,1.988388,0.817589,0.366431,0.419647,0.417427,1.206849,2.0078,2.496647,4.586677,2.419095,1.795695,1.335841,2.847672,6.713803,3.915856,2.878612,3.403927,2.418164,6.130397,2.206477,1.861921,2
1.794843,1.947933,5.601972,2.776003,2.203854,0.697837,0.31317,0.432461,0.40544,1.182704,2.452926,2.730742,4.695613,2.793345,2.100336,1.576616,2.864018,6.889861,4.491936,3.137161,3.388003,2.286742,6.421088,2.782557,2.246745,2
2.313941,1.76305,5.510669,3.321406,2.410282,0.555833,0.272597,0.518432,0.419173,1.145437,2.808597,2.80686,4.529331,3.109591,2.382633,1.843596,2.987991,6.873695,5.053153,3.457047,3.478466,2.182697,6.322572,3.312355,2.627619,2
6.965164,1.809829,5.033382,3.738085,2.55959,0.42389,0.243351,0.667838,0.45578,1.100769,3.001987,2.692771,4.066139,3.304142,2.551877,2.374078,3.195822,6.509903,5.419316,3.744022,6.132,2.160375,5.791351,3.694876,2.904997,2
22.346001,2.322843,4.401317,4.031055,2.61679,0.315812,0.221164,0.835354,0.503092,1.053708,2.983629,2.461639,3.400291,3.378296,2.552045,2.897019,3.417479,5.82278,5.505752,3.893668,13.440838,2.278016,4.985505,3.905631,3.008837,2
57.077303,3.704427,3.875587,4.235333,2.572295,0.235236,0.208909,0.962117,0.546477,1.01273,3.073227,2.251816,2.694014,3.380423,2.382421,3.596587,3.580613,4.927632,5.331666,3.831518,27.568925,2.533715,4.137445,3.961458,2.92542,2
111.355043,6.23469,3.655945,4.380891,2.446499,0.176972,0.217634,1.001672,0.570872,0.987817,3.470405,2.241254,2.149037,3.381089,2.095916,4.226632,3.670859,4.034639,5.004527,3.54477,45.807222,2.876896,3.513012,3.901434,2.697211,2
177.267401,9.716749,3.750157,4.451638,2.280051,0.140717,0.255856,0.937725,0.570397,0.987937,4.301451,2.596173,1.908985,3.40801,1.773119,4.873605,3.809373,3.359851,4.634749,3.100177,64.349392,3.261199,3.259587,3.744803,2.403594,2
235.571093,13.357221,4.04882,4.387344,2.116951,0.12415,0.323782,0.792181,0.552007,1.014517,5.607127,3.361978,2.019105,3.415761,1.491229,5.482224,4.189415,3.041468,4.279787,2.618966,76.656008,3.608807,3.382519,3.477425,2.124542,2
269.047853,16.093862,4.444934,4.12287,1.984292,0.132061,0.410384,0.613831,0.533822,1.05798,7.10228,4.535133,2.42954,3.308738,1.2967,6.019877,4.985735,3.063446,3.950593,2.219577,79.112776,3.858051,3.793713,3.07962,1.906599,2
265.237678,17.070935,4.858888,3.638005,1.87701,0.165952,0.496758,0.458036,0.533544,1.10025,8.619576,6.092487,3.053654,3.014155,1.19207,6.466574,6.231119,3.303255,3.641491,1.963796,71.199836,4.027126,4.406146,2.562004,1.745296,2
226.725245,16.035302,5.342726,3.012264,1.7683,0.223549,0.561302,0.361655,0.55843,1.121142,9.582175,7.915746,3.831743,2.566525,1.147664,6.593706,7.730389,3.664884,3.386707,1.84988,55.928339,4.207208,5.212156,2.010522,1.605125,2
166.281245,13.432937,5.929255,2.389218,1.64091,0.296946,0.585181,0.325086,0.601497,1.109712,9.941673,9.714831,4.689026,2.093286,1.132368,6.384986,9.111281,4.095634,3.238527,1.854212,38.809206,4.511386,6.190109,1.555428,1.460687,2
103.516775,10.217749,6.584704,1.883748,1.507742,0.378656,0.572024,0.324946,0.643343,1.067116,9.452779,11.069098,5.528423,1.72522,1.132079,5.795098,9.965037,4.594385,3.202659,1.978445,24.161346,4.985263,7.218537,1.284495,1.326211,2
53.623942,7.415403,7.215031,1.548237,1.394836,0.456763,0.54998,0.338035,0.664343,1.005288,8.40728,11.613187,6.243428,1.542257,1.142206,4.995998,10.045736,5.17185,3.218664,2.215533,14.710769,5.595457,8.104525,1.217454,1.232736,2
23.725298,5.618429,7.654256,1.369563,1.32737,0.512113,0.548732,0.349181,0.657687,0.943865,6.992989,11.141904,6.739774,1.533919,1.166524,4.141822,9.357251,5.771734,3.192004,2.521847,9.723058,6.226423,8.593546,1.305442,1.207979,2
10.622323,4.85627,7.739814,1.297026,1.318021,0.531566,0.589879,0.371677,0.632597,0.90045,5.584804,9.734066,6.957064,1.636479,1.214229,3.374623,8.12883,6.32117,3.081016,2.827484,7.500834,6.73608,8.502214,1.469348,1.261307,2
6.644956,4.772243,7.400475,1.294717,1.361,0.510392,0.667065,0.4227,0.613306,0.888265,4.439954,7.799738,6.850646,1.781387,1.28794,2.870583,6.721649,6.703989,2.909195,3.06049,6.098616,7.010857,7.813401,1.640222,1.378552,2
5.279903,4.97512,6.71213,1.357538,1.42743,0.455924,0.748337,0.502378,0.62084,0.913934,3.732092,5.936137,6.435163,1.918316,1.376002,2.65113,5.496789,6.811431,2.736645,3.165275,5.081308,7.017893,6.710354,1.792256,1.519412,2
4.461741,5.222521,5.831653,1.488232,1.489098,0.387127,0.791909,0.59478,0.654281,0.973058,3.533254,4.63975,5.803285,2.036999,1.467934,2.739291,4.718033,6.608817,2.632742,3.128652,4.460715,6.787173,5.487397,1.93241,1.646767,2
4.103937,5.450645,4.916211,1.68359,1.53919,0.328377,0.770229,0.670784,0.69383,1.052469,3.652519,4.077471,5.09353,2.149633,1.56246,3.017113,4.454754,6.131806,2.607382,2.987306,4.170642,6.397893,4.421077,2.082163,1.747466,2
4.04509,5.626795,4.126641,1.947575,1.594301,0.295074,0.682833,0.703879,0.714191,1.13319,3.919782,4.081576,4.484896,2.28957,1.666219,3.361061,4.60163,5.501357,2.65983,2.812234,4.220531,5.985078,3.721109,2.285091,1.833525,2
4.160717,5.712836,3.575863,2.298374,1.674394,0.285515,0.56003,0.681564,0.698414,1.195229,4.108822,4.274955,4.097747,2.490837,1.783264,3.585371,4.988702,4.836914,2.811605,2.669985,4.533593,5.697066,3.47823,2.59303,1.918936,2
4.460343,5.696532,3.321601,2.727525,1.776851,0.28909,0.451364,0.612783,0.650226,1.226577,4.187865,4.404648,3.954533,2.745977,1.895475,3.645387,5.514459,4.204177,3.072229,2.583521,5.259237,5.67988,3.658323,3.012368,1.995522,2
4.840212,5.598729,3.296696,3.173488,1.875871,0.294892,0.403739,0.527521,0.590809,1.224444,4.095731,4.465435,3.985965,3.016515,1.968233,3.507221,6.153314,3.617394,3.441508,2.531343,6.137811,6.021163,4.094023,3.482016,2.035129,2
5.22972,5.502392,3.363456,3.568707,1.940288,0.298205,0.43809,0.458659,0.545315,1.203041,3.800349,4.629254,4.092218,3.263423,1.97062,3.216951,6.916707,3.115687,3.942487,2.48195,7.054431,6.744699,4.58168,3.903073,2.010643,2
5.430245,5.45573,3.411785,3.86631,1.956926,0.299876,0.535925,0.427775,0.532175,1.187804,3.340294,5.02829,4.195303,3.454205,1.899609,2.813969,7.733629,2.786135,4.543011,2.419525,7.48662,7.691986,4.95051,4.182966,1.921606,2
5.374117,5.44335,3.455072,4.045939,1.940531,0.307134,0.657313,0.436199,0.552089,1.199107,2.793632,5.656718,4.310147,3.568269,1.786671,2.366527,8.465259,2.768996,5.130338,2.353471,7.388668,8.565712,5.167994,4.269197,1.801263,2
5.056554,5.409869,3.572685,4.103299,1.922864,0.320626,0.76287,0.469552,0.588018,1.241701,2.286254,6.362175,4.472965,3.580998,1.685433,1.926374,8.931773,3.153046,5.542098,2.30606,6.638011,9.060296,5.275802,4.156689,1.701021,2
4.588014,5.268147,3.768888,4.029512,1.939255,0.332887,0.8211,0.507203,0.621347,1.301647,1.910731,6.8867,4.658862,3.472363,1.650572,1.531415,8.941591,3.864812,5.64411,2.297781,5.553182,8.969188,5.300113,3.876772,1.667738,2
4.169405,4.969037,4.029547,3.805805,2.013819,0.332811,0.815659,0.527766,0.641747,1.349201,1.774456,7.009023,4.827806,3.243508,1.716512,1.246345,8.373745,4.786346,5.400187,2.35353,4.46145,8.258736,5.304959,3.481765,1.726483,2
3.950434,4.561448,4.323463,3.447442,2.141072,0.319744,0.754231,0.516005,0.646852,1.351796,1.877327,6.665378,4.930686,2.935739,1.875549,1.087982,7.264523,5.733342,4.906142,2.492897,3.652697,7.091982,5.323922,3.048327,1.864685,2
3.933329,4.148621,4.609425,3.003915,2.280294,0.299251,0.655978,0.479937,0.644662,1.292304,2.11944,5.99487,4.925405,2.611353,2.071864,1.07233,5.84328,6.539713,4.343451,2.708422,3.175433,5.765269,5.35748,2.647854,2.031352,2
85.963083,13.785936,5.083443,2.364528,1.484208,0.542385,0.666509,0.329063,0.614633,0.995986,1.633504,4.306955,3.190937,3.398227,1.376633,2.262878,5.884482,5.971035,5.077861,1.892006,88.797674,15.134654,5.844378,2.0722,1.484319,3
97.507246,15.705463,4.361255,2.097661,1.546385,0.53554,0.559884,0.306766,0.681602,1.064887,1.664119,4.548212,2.332965,3.309266,1.344444,2.491429,6.696674,4.726675,4.749716,2.078418,100.273725,16.951321,5.081608,1.762303,1.578907,3
95.301102,15.943011,3.492657,1.914957,1.72301,0.520681,0.420774,0.281402,0.736911,1.094018,1.73688,4.87704,1.619293,3.174625,1.453668,2.703491,7.278377,3.514582,4.495391,2.429846,97.614062,16.807339,4.113687,1.532732,1.775856,3
80.275487,14.411987,2.662453,1.829353,2.008594,0.49574,0.301086,0.277487,0.785786,1.079988,1.799413,5.041257,1.138989,3.025754,1.687146,2.907281,7.342506,2.593258,4.344677,2.914592,81.833017,14.722869,3.143894,1.451563,2.069541,3
57.544397,11.639887,2.110752,1.824846,2.377993,0.468078,0.242937,0.313132,0.84202,1.027868,1.796408,4.865642,0.9775,2.892166,2.005008,3.091457,6.792115,2.204095,4.262586,3.488418,58.598953,11.373666,2.435124,1.546873,2.437071,3
34.438041,8.558112,1.962989,1.886118,2.781899,0.440014,0.259621,0.391567,0.911303,0.949399,1.743422,4.424033,1.162701,2.791618,2.352165,3.26542,5.805942,2.392804,4.207805,4.093509,35.532053,7.789865,2.136755,1.805923,2.826443,3
16.673601,6.075087,2.183487,2.006881,3.148958,0.413352,0.330601,0.495098,0.981812,0.861167,1.641569,3.979625,1.658326,2.716905,2.667679,3.318241,4.734801,2.990403,4.168185,4.663281,18.459633,4.904456,2.236203,2.180012,3.156921,3
6.486177,4.644524,2.57441,2.17861,3.40036,0.386275,0.419255,0.589849,1.028239,0.781778,1.544317,3.797665,2.307197,2.649562,2.901073,3.229326,3.898634,3.669635,4.159853,5.122596,9.251183,3.129844,2.538625,2.593539,3.341931,3
2.523665,4.168878,2.899028,2.365029,3.481061,0.354718,0.488138,0.643561,1.029318,0.731507,1.580242,4.024915,2.932015,2.561282,3.029152,3.03305,3.510961,4.143865,4.19209,5.39796,6.059507,2.327597,2.817471,2.944177,3.328963,3
1.770592,4.262089,3.008029,2.506113,3.378948,0.318377,0.511298,0.63696,0.977575,0.733055,1.95699,4.602562,3.379978,2.41785,3.055671,2.952543,3.612491,4.248216,4.220269,5.436564,5.488735,2.111467,2.937887,3.128717,3.126959,3
2.414715,4.602595,2.972527,2.528002,3.126818,0.292919,0.4913,0.575063,0.887101,0.802776,2.865656,5.365104,3.634418,2.201833,3.002414,3.254019,4.164797,4.054394,4.145786,5.221807,5.604244,2.247985,2.945406,3.077015,2.800723,3
3.884331,5.13531,2.953233,2.405283,2.794698,0.303285,0.448007,0.483119,0.790139,0.939001,4.26732,6.079325,3.765127,1.956858,2.900217,4.052833,5.054115,3.787125,3.936706,4.803553,6.076788,2.777185,2.966355,2.806995,2.448968,3
5.86885,5.797679,3.093646,2.167465,2.452313,0.364171,0.40697,0.398483,0.715593,1.115043,5.896541,6.543216,3.842963,1.751985,2.766914,5.255455,6.057226,3.651556,3.67193,4.282091,6.959617,3.640874,3.086322,2.413102,2.153417,3
7.987644,6.527841,3.433635,1.899976,2.142182,0.46572,0.383775,0.347791,0.675938,1.285768,7.317439,6.710109,3.911506,1.658779,2.598352,6.509698,6.922708,3.732816,3.532162,3.759915,8.041262,4.692438,3.297199,2.033742,1.940549,3
9.69474,7.214522,3.866831,1.699823,1.871542,0.580803,0.381915,0.342872,0.665678,1.402066,8.113628,6.648553,3.959075,1.715875,2.377046,7.362667,7.406485,3.964208,3.661098,3.306665,8.869562,5.705304,3.511563,1.790505,1.780578,3
10.435747,7.651871,4.169417,1.635182,1.637393,0.672277,0.39089,0.377682,0.673218,1.430474,8.017588,6.444406,3.916047,1.923002,2.110405,7.407627,7.31935,4.130329,4.091328,2.949727,8.92252,6.386727,3.600375,1.754864,1.634698,3
9.99204,7.659062,4.151562,1.716227,1.445651,0.712084,0.395349,0.430262,0.691977,1.367539,7.066649,6.117861,3.701052,2.21365,1.845517,6.58231,6.628047,4.034726,4.691392,2.68783,7.965235,6.538478,3.489576,1.919531,1.495107,3
8.550255,7.199088,3.755173,1.911226,1.306793,0.695122,0.386615,0.47209,0.713724,1.237155,5.610898,5.645447,3.277178,2.498808,1.638601,5.171809,5.498935,3.608538,5.212967,2.496167,6.212328,6.168575,3.190419,2.214916,1.380367,3
6.621306,6.343419,3.097798,2.166922,1.220545,0.638337,0.364579,0.476877,0.728676,1.080779,4.149594,5.031997,2.70277,2.71159,1.516715,3.672542,4.266208,2.973952,5.420527,2.333173,4.201432,5.436731,2.794661,2.546013,1.308309,3
4.932805,5.296771,2.425857,2.429159,1.173902,0.564963,0.333192,0.435163,0.729881,0.939548,3.095011,4.492317,2.119506,2.823605,1.470335,2.46328,3.372692,2.353359,5.220806,2.167594,2.495879,4.610796,2.423073,2.824889,1.281466,3
4.158861,4.383125,2.002791,2.647551,1.152134,0.495233,0.293827,0.362779,0.713514,0.839981,2.624226,4.422964,1.729097,2.82993,1.471709,1.735812,3.214878,1.927666,4.672357,2.005045,1.546704,4.039309,2.184251,2.987271,1.288565,3
5.11848,3.871787,1.933006,2.769265,1.145097,0.438404,0.24935,0.289444,0.679067,0.790178,2.690355,5.101703,1.629273,2.740159,1.490653,1.477363,3.915993,1.710782,3.928773,1.879664,2.17037,3.962884,2.08662,2.991752,1.310908,3
8.92511,3.903691,2.141165,2.752878,1.15575,0.396808,0.205655,0.245822,0.633447,0.783439,3.094454,6.495727,1.774084,2.572028,1.508269,1.54853,5.258348,1.600378,3.178428,1.837986,5.787967,4.491364,2.061443,2.829682,1.339228,3
